,title,news_id,text,cluster,processed_text,x_pos,y_pos
285,Prominent LGBTQ activist and president of a university queer organization ARRESTED for downloading child pornography,285,"Prominent LGBTQ activist and president of a university queer organization ARRESTED for downloading child pornography. A 53-year-old LGBTQ activist and president of the Queer Alumni Club at Princeton University has been arrested for downloading child pornography. Roy “Trey” Farmer, a former “piano prodigy,” holds a bachelor’s degree in classical philosophy from Princeton, a M…",4,prominent activist president university organization arrest download child pornography year activist president alumni club princeton university arrest download child pornography trey farmer piano prodigy hold bachelor degree classical philosophy princeton,-11.132392,-2.4311662
286,"Inflation alarm, 'extraordinary' AI: 4 takeaways from Jamie Dimon's annual letter",286,"Inflation alarm, 'extraordinary' AI: 4 takeaways from Jamie Dimon's annual letter. The CEO of the nation's largest bank said economic risks remain significant.",4,inflation alarm extraordinary takeaway jamie dimon annual letter nation large bank economic risk remain significant,-8.304571,14.140918
287,Vatican condemns gender-affirming surgery as threatening ‘unique dignity’ of a person,287,"Vatican condemns gender-affirming surgery as threatening ‘unique dignity’ of a person. The document, which also goes after abortion and surrogacy, was approved by Pope Francis, who has had a mixed record on LGBTQ+ rights support.",7,vatican condemn gender affirm surgery threaten unique dignity person document abortion surrogacy approve pope francis mixed record lgbtq+ right support,11.273761,7.6046405
288,Chaya Milchtein Is Using Her Automotive Knowledge To Empower Others,288,"Chaya Milchtein Is Using Her Automotive Knowledge To Empower Others. This writer, influencer and expert has published a guide on car ownership.",1,chaya milchtein automotive knowledge empower writer influencer expert publish guide ownership,-6.3052115,-16.50754
289,"The North Face, Target now funding LGBT youth camp teaching children to be “genderless” drag stars",289,"The North Face, Target now funding LGBT youth camp teaching children to be “genderless” drag stars. A reeducation camp for children that teaches little ones how to become “genderless” drag queens is in the news after its corporate sponsors were revealed to include household names like Target, The North Face, Chaco, Toms and Brooks, among others. The so-call…",8,north face target fund youth camp teach child genderless drag star reeducation camp child teach little genderless drag queens news corporate sponsor reveal include household like target north face chaco toms brooks,-2.2249506,10.588754
290,Vatican stands firm on sex change and surrogacy,290,"Vatican stands firm on sex change and surrogacy. The Vatican remains opposed to concepts like abortion and euthanasia, describing them as ""grave violations"".",7,vatican stand firm change surrogacy vatican remain oppose concept like abortion euthanasia describe grave violation,12.183114,7.943262
291,Inclusive Marketing Is About Relevance And Growth,291,"Inclusive Marketing Is About Relevance And Growth. People look for themselves reflected in how a company chooses to market themselves. If they don't see people who look like them, the won't do business with you.",1,inclusive marketing relevance growth look reflect company choose market look like business,5.122525,8.916014
292,US women's football team: Will new generation still fight for social causes?,292,US women's football team: Will new generation still fight for social causes?. The responsibility of what it means to play for the US' women's football team has always been more than just the game. Will the new generation continue to champion marginalized communities?,6,football team generation fight social cause responsibility mean play football team game generation continue champion marginalize community,-5.301349,-2.6534922
293,World’s first transgender clinic was formed in Germany in 1919 by gay Jewish doctor,293,"World’s first transgender clinic was formed in Germany in 1919 by gay Jewish doctor. One of the primary reasons why Naziism swept Germany in the early 20th century is because of the rampant wickedness and perversion that had taken over, including at the hands of homosexual Jewish doctor Magnus Hirschfeld, who created the world’s first transge…",7,world transgender clinic form germany 1919 jewish doctor primary reason naziism sweep germany early 20th century rampant wickedness perversion include hand homosexual jewish doctor magnus hirschfeld create world transge,-0.5760478,-3.9225767
294,Here are the most challenged books of 2023,294,"Here are the most challenged books of 2023. The American Library Association released a list detailing the 10 most challenged titles of 2023 — seven of which deal with LGBTQ themes, according to the group.",2,challenge book 2023 american library association release list detail challenge title 2023 seven deal theme accord group,5.874462,-2.6635394
295,The Advocate's Jake Shears cover: Go behind the scenes,295,"The Advocate's Jake Shears cover: Go behind the scenes. Advocate Channel's newest program, Cover to Cover, goes in-depth with equalpride's iconic publications — The Advocate, Out, and Plus.",3,advocate jake shears cover scene advocate channel program cover cover depth equalpride iconic publication advocate plus,2.1355746,1.7782643
296,"Vatican blasts gender-affirming surgery, surrogacy and gender theory as violations of human dignity",296,"Vatican blasts gender-affirming surgery, surrogacy and gender theory as violations of human dignity. The Vatican on Monday declared gender-affirming surgery and surrogacy as grave violations of human dignity, putting them on par with abortion and euthanasia as practices that reject God’s plan for human life.",7,vatican blast gender affirm surgery surrogacy gender theory violation human dignity vatican monday declare gender affirm surgery surrogacy grave violation human dignity abortion euthanasia practice reject plan human life,11.683792,7.95899
297,Melania Trump Makes Rare Fundraising Appearance: Here’s Her Rare Public Outings Since Leaving The White House,297,Melania Trump Makes Rare Fundraising Appearance: Here’s Her Rare Public Outings Since Leaving The White House. A timeline of the former first lady’s rare public appearances since leaving the White House in 2021.,4,melania trump rare fundraising appearance rare public outings leave white house timeline lady rare public appearance leave white house 2021,-0.2990741,-13.584005
298,"Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an 'Egomaniac,' Says Gay Jokes Still 'Scary for Me'",298,"Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an 'Egomaniac,' Says Gay Jokes Still 'Scary for Me'. Gay comedian Jerrod Carmichael won't drop his beef with Dave Chappelle.
The post Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an ‘Egomaniac,’ Says Gay Jokes Still ‘Scary for Me’ appeared first on Breitbart.",4,golden globes host jerrod carmichael dave chappelle egomaniac jokes scary comedian jerrod carmichael drop beef dave chappelle post golden globes host jerrod carmichael dave chappelle egomaniac jokes scary appear breitbart,-1.0975261,-8.304918
299,"Vatican Condemns Gender-Affirming Surgery, Gender Theory And Surrogacy As Threats To Human ‘Dignity’",299,"Vatican Condemns Gender-Affirming Surgery, Gender Theory And Surrogacy As Threats To Human ‘Dignity’. Pope Francis and the Vatican rejected gender-affirming surgery, gender theory and surrogacy as major threats in line with Catholic teachings on abortion, euthanasia and assisted suicide.",7,vatican condemns gender affirming surgery gender theory surrogacy threats human dignity pope francis vatican reject gender affirm surgery gender theory surrogacy major threat line catholic teaching abortion euthanasia assist suicide,11.638027,7.8598356
300,"Trans athletes should be allowed to play women's sports, South Carolina coach Dawn Staley says",300,"Trans athletes should be allowed to play women's sports, South Carolina coach Dawn Staley says. Transgender athletes should be allowed to compete in women’s sports, South Carolina women’s basketball coach Dawn Staley said ahead of her team’s NCAA Tournament championship game.",6,trans athlete allow play sport south carolina coach dawn staley transgender athlete allow compete sport south carolina basketball coach dawn staley ahead team ncaa tournament championship game,-5.407899,-0.31950232
301,The Quiet Bomb: How DEI Went From Aspiration To Conflagration - And How To Put Out The Fire,301,"The Quiet Bomb: How DEI Went From Aspiration To Conflagration - And How To Put Out The Fire. As the Amherst School District debacle reveals, DEI needs a new approach and a radical pivot to extinguish the flames of division and the current us-versus-them fire.",0,quiet bomb aspiration conflagration fire amherst school district debacle reveal need approach radical pivot extinguish flame division current versus fire,-16.84756,3.6415353
302,Louisiana’s transgender ‘bathroom bill’ clears first hurdle,302,"Louisiana’s transgender ‘bathroom bill’ clears first hurdle. A bill that that would effectively bar transgender people in Louisiana from using restrooms, locker rooms and sleeping quarters that correspond with their gender identity advanced out of a state legislative committee Monday.",6,louisiana transgender bathroom bill clear hurdle bill effectively transgend louisiana restroom locker room sleeping quarter correspond gender identity advance state legislative committee monday,0.3792904,5.0393414
303,NAIA bans transgender women from competing in women’s sports,303,NAIA bans transgender women from competing in women’s sports. The National Association of Intercollegiate Athletics has rolled out a new policy that bans trans women from competing in women’s sports at more than 200 mostly small colleges.,6,naia transgend compete sport national association intercollegiate athletics roll policy tran compete sport small college,-4.575046,0.090898104
304,Trans women banned from netball internationals,304,Trans women banned from netball internationals. World Netball bans transgender women from international level women's competition with immediate effect under a new participation and inclusion policy.,6,trans netball international world netball transgend international level competition immediate effect participation inclusion policy,-3.8493536,-0.6767247
305,New research helps explain why lesbians report more orgasms than straight women,305,New research helps explain why lesbians report more orgasms than straight women. A new study published in Sage this month found that differences in the amount of orgasms women have could be in part due to sexual scripts.,5,research help explain lesbian report orgasms straight study publish sage month find difference orgasm sexual script,13.07774,12.977071
306,From ‘The Real World’ To ‘Queer Eye’ To Daytime Talk: Karamo Brown Focuses On Mental Health And Family,306,"From ‘The Real World’ To ‘Queer Eye’ To Daytime Talk: Karamo Brown Focuses On Mental Health And Family. Television and podcast host, reality television personality, author, actor, entrepreneur, and activist.",3,real world daytime talk karamo brown focus mental health family television podcast host reality television personality author actor entrepreneur activist,-5.235667,-8.700132
307,GOP Rep. Nancy Mace gets roasted for attacking her state’s NCAA champion Dawn Staley on transgender players,307,"GOP Rep. Nancy Mace gets roasted for attacking her state’s NCAA champion Dawn Staley on transgender players. The University of South Carolina celebrated its third national championship under the guidance of famed coach Dawn Staley on Sunday in a remarkable victory over the Iowa Hawkeyes. However, the achievement was overshadowed in some circles by a contentious deba…",6,rep. nancy mace roast attack state ncaa champion dawn staley transgender player university south carolina celebrate national championship guidance famed coach dawn staley sunday remarkable victory iowa hawkeyes achievement overshadow circle contentious deba,-8.432838,-1.5323001
308,Pope Francis can’t seem to decide whether the church should welcome or condemn trans people,308,"Pope Francis can’t seem to decide whether the church should welcome or condemn trans people. On Easter Sunday, Caitlyn Jenner threw a Eucharistic hissy fit, lying (it was a lie — she knew it had been observed on March 31 since 2009) that President Joe Biden had decreed Transgender Day of Visibility on the same day as Easter Sunday. Oh, the heathen th…",9,pope francis decide church welcome condemn tran easter sunday caitlyn jenner throw eucharistic hissy know observe march 2009 president biden decree transgender visibility easter sunday heathen,1.5929368,-6.65369
309,Chechnya is banning music that's too fast or slow. These songs wouldn't make the cut,309,"Chechnya is banning music that's too fast or slow. These songs wouldn't make the cut. Authorities in the Russian republic of Chechnya will only allow music between 80 and 116 beats per minute, though it's unclear how the rule will be enforced.",1,chechnya music fast slow song authority russian republic chechnya allow music beat minute unclear rule enforce,15.460749,-6.358331
310,Louisiana theatre students take to the state capitol's steps to protest ‘don’t say gay’ bill,310,Louisiana theatre students take to the state capitol's steps to protest ‘don’t say gay’ bill. Thirteen students traveled from New Orleans to Baton Rouge on March 27 to protest several anti-LGBTQ+ bills up for consideration by the Republican-controlled House and Senate.,2,louisiana theatre student state capitol step protest bill thirteen student travel orleans baton rouge march protest anti lgbtq+ bill consideration republican control house senate,6.3538437,0.71430546
311,Creators Say Meta Shouldn’t Curb ‘Political Content’ In Policy Change Backlash,311,Creators Say Meta Shouldn’t Curb ‘Political Content’ In Policy Change Backlash. The open letter from hundreds of creators comes as content creators have voiced concern about Meta’s new policy.,2,creator meta curb political content policy change backlash open letter creator come content creator voice concern meta policy,5.266421,-0.9017835
312,The order your siblings were born in may play a role in identity and sexuality,312,"The order your siblings were born in may play a role in identity and sexuality. It's National Siblings Day! To mark the occasion, guest host Selena Simmons-Duffin is exploring a detail very personal to her: How the number of older brothers a person has can influence their sexuality. Scientific research on sexuality has a dark history, wi…",3,order sibling bear play role identity sexuality national siblings mark occasion guest host selena simmons duffin explore detail personal number brother person influence sexuality scientific research sexuality dark history,-3.0453253,-7.8219757
313,X likely profited from promoted post calling for LGBTQ+ death penalty,313,"X likely profited from promoted post calling for LGBTQ+ death penalty. X reportedly received between $10 and $2,500 to promote a post calling for LGBTQ+ people to receive the death penalty.",8,"likely profit promote post lgbtq+ death penalty reportedly receive 2,500 promote post lgbtq+ receive death penalty",-13.318996,7.6822405
314,Pressure grows to rethink rough sleeping clampdown,314,Pressure grows to rethink rough sleeping clampdown. More than 30 groups warn the government that fining or arresting people risks stigmatising the homeless.,5,pressure grow rethink rough sleep clampdown group warn government fine arrest risk stigmatise homeless,15.006592,6.2149267
315,Trans Latina Meraxes Medina killed in Los Angeles,315,"Trans Latina Meraxes Medina killed in Los Angeles. Meraxes Medina, a 24-year-old transgender Latina, was shot to death March 21 in Los Angeles.",0,trans latina meraxes medina kill angeles meraxes medina year transgender latina shoot death march angeles,-12.351466,4.506778
316,Russia warns Duolingo about ‘gay propaganda’,316,Russia warns Duolingo about ‘gay propaganda’. The Russian authorities have demanded Duolingo check its educational materials for potential ‘LGBT propaganda’ Read Full Article at RT.com,8,russia warn duolingo propaganda russian authority demand duolingo check educational material potential propaganda rt.com,11.380487,-3.4292235
317,Joe Biden launches ‘Out for Biden-Harris’ campaign initiative to engage & woo LGBTQ+ voters (exclusive),317,Joe Biden launches ‘Out for Biden-Harris’ campaign initiative to engage & woo LGBTQ+ voters (exclusive). The Biden-Harris campaign launched a strategic initiative Wednesday to rally the LGBTQ+ community in support of President Joe Biden and Vice President Kamala Harris’s re-election in 2024.,9,biden launch biden harris campaign initiative engage lgbtq+ voter exclusive biden harris campaign launch strategic initiative wednesday rally lgbtq+ community support president biden vice president kamala harris election 2024,3.4773817,-10.79542
318,U.S. women’s soccer association says it supports LGBTQ rights after player's social media posts,318,U.S. women’s soccer association says it supports LGBTQ rights after player's social media posts. The U.S. Women’s National Team Players Association issued a statement Tuesday in support of LGBTQ rights in the wake of a controversy over midfielder Korbin Albert’s social media posts.,6,u.s. soccer association support right player social medium post u.s. women national team players association issue statement tuesday support right wake controversy midfielder korbin albert social medium post,-4.916861,-1.780769
319,Ridiculous article in The Independent warns that climate change is threatening the incomes of trans prostitutes in Indonesia,319,"Ridiculous article in The Independent warns that climate change is threatening the incomes of trans prostitutes in Indonesia. Just when you thought climate change alarmists couldn’t get any more ridiculous, The Independent in the UK (via Reuters) is now warning that climate change is “hitting vulnerable Indonesian trans sex workers.” While it’s nice to see the climate change crowd t…",8,ridiculous independent warn climate change threaten income tran prostitute indonesia think climate change alarmist ridiculous independent reuters warn climate change vulnerable indonesian tran worker nice climate change crowd,3.8859963,-2.3882582
320,World Netball bans transgender players from international competition,320,"World Netball bans transgender players from international competition. Netball becomes the latest sport to restrict transgender participation in elite women's competition with a new policy that only transgender players who have ""not experienced the biological effects of testosterone"" can play at international level.",6,world netball transgend player international competition netball late sport restrict transgender participation elite competition policy transgender player experience biological effect testosterone play international level,-3.9115908,-0.8001984
321,Giselle Byrd is taking center stage — and helping others do the same,321,"Giselle Byrd is taking center stage — and helping others do the same. Although I never considered myself a theater kid, there was a course in high school that allowed students to be part of a program coordinated by a local theater company. In this class, I discovered the wonder of theater: from history to costumes to production…",3,giselle byrd center stage help consider theater course high school allow student program coordinate local theater company class discover wonder theater history costume production,-10.11421,-7.6474323
322,"Gender care 'culture of secrecy' must end, says health secretary",322,"Gender care 'culture of secrecy' must end, says health secretary. Victoria Atkins criticises a ""culture of secrecy"" in gender support and treatment for children.",7,gender care culture secrecy health secretary victoria atkins criticise culture secrecy gender support treatment child,-1.2935733,-2.192413
323,LGBTQ South Asians are celebrating ‘Monkey Man’ for its representation of India’s trans community,323,"LGBTQ South Asians are celebrating ‘Monkey Man’ for its representation of India’s trans community. LGBTQ South Asians are celebrating Dev Patel's ""Monkey Man"" for its representation of India's transgender, hijra, community",8,south asians celebrate monkey representation india trans community south asians celebrate patel monkey representation india transgender hijra community,3.7447047,10.504199
324,LGBTQ-themed books top list of most challenged library books of 2023,324,"LGBTQ-themed books top list of most challenged library books of 2023. The American Library Association (ALA) has come out with its list of ten most challenged library books of 2023, most of which are LGBTQ-themed books. In a report released on Monday, April 8, the ALA’s list shows that most of the entries were challenged based …",2,theme book list challenge library book 2023 american library association come list challenged library book 2023 theme book report release monday april list entry challenge base,5.997496,-2.5953188
325,"Tennessee GOP senators OK criminalizing helping minors get transgender care, mimicking abortion bill",325,"Tennessee GOP senators OK criminalizing helping minors get transgender care, mimicking abortion bill. Tennessee lawmakers are considering criminalizing adults who help minors receive gender-affirming care without parental consent.",6,tennessee senator criminalize help minor transgend care mimic abortion bill tennessee lawmaker consider criminalize adult help minor receive gender affirm care parental consent,4.6813154,12.952973
326,Outdoor apparel company The North Face named as major sponsor of LGBT youth camp that grooms kids to become drag queens,326,"Outdoor apparel company The North Face named as major sponsor of LGBT youth camp that grooms kids to become drag queens. Outdoor apparel company The North Face (TNF) has been named as a major sponsor of an LGBT youth camp that grooms children into drag queens. InfoWars reported that the Denver-based TNF was among the sponsors of Camp Brave Trails. The program, which brands itse…",8,outdoor apparel company north face major sponsor youth camp groom drag queen outdoor apparel company north face major sponsor youth camp groom child drag queen infowars report denver base sponsor camp brave trails program brand itse,-2.4191732,10.856786
327,Column: California's transgender sanctuary law survives a challenge as judge ridicules plaintiff's claims,327,Column: California's transgender sanctuary law survives a challenge as judge ridicules plaintiff's claims. California gives sanctuary to kids seeking gender-affirming care and their families. A judge has upheld the law against an attack by a right-wing church.,5,column california transgender sanctuary survive challenge judge ridicules plaintiff claim california sanctuary seek gender affirm care family judge uphold attack right wing church,-1.2410524,7.25561
328,"As his trans daughter struggles, a father pushes past his prejudice. ‘It was like a wake-up’",328,"As his trans daughter struggles, a father pushes past his prejudice. ‘It was like a wake-up’. Missouri father Dusty Farr is fighting for his transgender daughter's right to use the girls' bathroom at her school.",8,trans daughter struggles father push past prejudice like wake missouri father dusty farr fight transgender daughter right girl bathroom school,-6.0617127,4.2874103
329,"Lesbians have more orgasms than straight women — and yes, it's men's fault",329,"Lesbians have more orgasms than straight women — and yes, it's men's fault. A new research study is shedding a light on why straight women have fewer orgasms than lesbians — and it's exactly the reason you think.",5,lesbian orgasm straight fault research study shed light straight orgasm lesbian exactly reason think,13.090356,12.983372
330,"Wherever drag queen Tara Hoot goes, bomb threats seem to follow",330,"Wherever drag queen Tara Hoot goes, bomb threats seem to follow. A Virginia
 restaurant became the latest to suffer a bomb threat for hosting a drag-related event in the shadow of the nation’s capital. Freddie’s Beach Bar, an LGBTQ+ establishment in Arlington, had to be evacuated Saturday morning after an anonymous bomb t…",4,drag queen tara hoot bomb threat follow virginia restaurant late suffer bomb threat host drag relate event shadow nation capital freddie beach lgbtq+ establishment arlington evacuate saturday morning anonymous bomb,2.588875,-15.699841
331,Federal appeals court hears arguments on nation’s first ban on transgender care for minors,331,Federal appeals court hears arguments on nation’s first ban on transgender care for minors. Arguments before a federal appeals court that's considering whether to reinstate Arkansas’ first-in-the-nation ban on transgender care for minors focused on whether it discriminates on the basis of sex.,6,federal appeal court hear argument nation transgender care minor argument federal appeal court consider reinstate arkansas nation transgender care minor focus discriminate basis,-1.7309887,5.1103306
332,Hilary Cass' NHS report is rife with debunked theories and falsehoods,332,"Hilary Cass' NHS report is rife with debunked theories and falsehoods. On Tuesday evening, Dr. Hilary Cass released a final report commissioned by the NHS, widely expected to target gender-affirming care. The report met these expectations, calling for restrictions on gender-affirming care and social transition, and even advocate…",7,hilary cass report rife debunk theory falsehood tuesday evening hilary cass release final report commission widely expect target gender affirm care report meet expectation restriction gender affirm care social transition advocate,-1.110658,-1.872219
333,Transgender inclusion? World’s major religions take varying stances,333,"Transgender inclusion? World’s major religions take varying stances. Around the world, major religions have diverse approaches to gender identity, and the inclusion or exclusion of transgender people.",5,transgender inclusion world major religion vary stance world major religion diverse approach gender identity inclusion exclusion transgender,5.07183,7.4283376
334,Ghana ruling party presidential candidate says he opposes same-sex relations,334,"Ghana ruling party presidential candidate says he opposes same-sex relations. The presidential candidate of Ghana’s ruling party, Vice-President Mahamudu Bawumia, said he is opposed to “the practice of homosexuality,” a stance he promised to maintain if elected in December.",2,ghana rule party presidential candidate oppose relation presidential candidate ghana rule party vice president mahamudu bawumia oppose practice homosexuality stance promise maintain elect december,12.62839,3.9192204
335,Colton Underwood is hoping to create a gay reality TV dating show,335,"Colton Underwood is hoping to create a gay reality TV dating show. Plus, the star is sharing an inspiring message to the LGBTQ+ community heading into this year's election.",3,colton underwood hope create reality date plus star share inspiring message lgbtq+ community head year election,-3.8269482,-11.289899
336,Watch Jimmy Kimmel's hilarious LGBTQ+ campaign video: 'You can't spell Biden without Bi',336,"Watch Jimmy Kimmel's hilarious LGBTQ+ campaign video: 'You can't spell Biden without Bi'. ""If Trump wins this November, democracy as we know it will sashay away,"" a Biden impersonator says in the sketch.",9,watch jimmy kimmel hilarious lgbtq+ campaign video spell biden trump november democracy know sashay away biden impersonator sketch,3.725345,-11.063536
337,Democrats introduce resolution in support of LGBTQ+ youth,337,"Democrats introduce resolution in support of LGBTQ+ youth. LGBTQ+ and allied members of Congress Friday introduced a resolution to support the Rise Up for LGBTQI+ Youth in Schools Initiative, “a call to action to communities across the country to demand equal educational opportunity, basic civil rights protections, a…",2,democrats introduce resolution support lgbtq+ youth lgbtq+ ally member congress friday introduce resolution support rise lgbtqi+ youth schools initiative action community country demand equal educational opportunity basic civil right protection,5.9778337,4.1091948
338,Germany makes it easier to change gender and name on legal documents,338,Germany makes it easier to change gender and name on legal documents. Transgender and nonbinary Germans will soon be able to apply for changes by simply declaring their name and gender instead of having to provide so-called expert opinions.,7,germany easy change gender legal document transgender nonbinary germans soon able apply change simply declare gender instead provide expert opinion,-1.8189604,-3.91062
339,Tennessee lawmakers send bill to ban first-cousin marriages to governor,339,Tennessee lawmakers send bill to ban first-cousin marriages to governor. The Republican-led Tennessee Legislature has overwhelmingly voted to send GOP Gov. Bill Lee a proposal that would ban marriage between first cousins.,2,tennessee lawmaker send bill cousin marriage governor republican lead tennessee legislature overwhelmingly vote send gov. bill proposal marriage cousin,5.241584,13.547381
340,Germany eases gender change rules,340,"Germany eases gender change rules. Adults can now declare a change to male, female or diverse without undergoing a psychiatric assessment.",7,germany ease gender change rule adult declare change male female diverse undergo psychiatric assessment,-1.988012,-3.8500366
341,Jill Biden calls Trump a 'bully' who is 'dangerous' to LGBTQ people,341,Jill Biden calls Trump a 'bully' who is 'dangerous' to LGBTQ people. Jill Biden says former Republican President Donald Trump is a “bully” who is “dangerous” for the LGBTQ community,4,jill biden trump bully dangerous jill biden republican president donald trump bully dangerous community,1.943173,-11.035555
342,Actor Oliver Stark Opens Up About His ‘9-1-1’ Character’s Journey,342,"Actor Oliver Stark Opens Up About His ‘9-1-1’ Character’s Journey. The star of the ABC drama series discusses the sexuality and evolution of his firefighter character, as well as addresses the feedback he has seen across social media.",3,actor oliver stark open character journey star drama series discuss sexuality evolution firefighter character address feedback social medium,-6.1112614,-10.134902
343,"J.K. Rowling Not Ready to Forgive 'Harry Potter' Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks",343,"J.K. Rowling Not Ready to Forgive 'Harry Potter' Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks. Author J.K. Rowling appeared to suggest that there may be no forgiveness for ""Harry Potter"" stars Daniel Radcliffe and Emma Watson.
The post J.K. Rowling Not Ready to Forgive ‘Harry Potter’ Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks appe…",3,j.k. rowling ready forgive harry potter stars daniel radcliffe emma watson vile transgender attacks author j.k. rowling appear suggest forgiveness harry potter star daniel radcliffe emma watson post j.k. rowling ready forgive harry potter stars daniel radcliffe emma watson vile transgender attacks appe,-0.11465973,-5.195739
344,JoJo Siwa admits she isn't the inventor of gay pop as she attempts to rebrand herself,344,"JoJo Siwa admits she isn't the inventor of gay pop as she attempts to rebrand herself. JoJo Siwa rose to fame on Dance Moms but now she wants to make a name for herself as a gay pop star, and has ruffled some feathers along the way.",3,jojo siwa admit inventor attempt rebrand jojo siwa rise fame dance moms want star ruffle feather,-6.6895423,-7.9153914
345,Laura Jane Grace confronts past pain on 'Hole In My Head',345,"Laura Jane Grace confronts past pain on 'Hole In My Head'. The musician, and founder of punk band Against Me!, talks about her latest solo album.",3,laura jane grace confront past pain hole head musician founder punk band talk late solo album,-4.145932,-9.629725
346,Why are queer people in this city of sun and sand so lonely?,346,"Why are queer people in this city of sun and sand so lonely?. The Gold Coast has a booming population and a reputation for a vibrant nightlife, but the city's queer community is still struggling to thrive.",5,city sand lonely gold coast booming population reputation vibrant nightlife city community struggle thrive,2.5994473,9.060385
347,The honeytrap mystery is even stranger than we thought,347,The honeytrap mystery is even stranger than we thought. The BBC unearths crucial new details about the WhatsApp phishing scandal rocking Westminster.,4,honeytrap mystery strange think unearth crucial detail whatsapp phishe scandal rock westminster,18.170969,1.0965015
348,Chasten Buttigieg: Republicans Are Telling Suicidal LGBTQ People to 'Pull the Trigger',348,"Chasten Buttigieg: Republicans Are Telling Suicidal LGBTQ People to 'Pull the Trigger'. Transportation Secretary Pete Buttigieg's husband Chasten Buttigieg said Friday on MSNBC ""Deadline "" that Republicans were telling suicidal LGBTQ people to ""pull the trigger.""
The post Chasten Buttigieg: Republicans Are Telling Suicidal LGBTQ People to ‘Pull …",4,chasten buttigieg republicans tell suicidal pull trigger transportation secretary pete buttigieg husband chasten buttigieg friday msnbc deadline republicans tell suicidal pull trigger post chasten buttigieg republicans tell suicidal pull,-11.482464,0.25066307
349,04/12/24,349,"04/12/24. Hello, ✨ Dr. Jill Biden took Trump and Republican lawmakers to task for targeting LGBTQ+ rights. “We’ve made progress, but there’s still so much more to do. And we can’t, and we won’t go back and refight the fights of the past,” Biden said at a Human Rights C…",9,04/12/24 hello jill biden trump republican lawmaker task target lgbtq+ right progress refight fight past biden human rights,2.385485,-10.766039
350,Investigation launched after man screams homophobic slurs at queer couples on D.C. metro,350,"Investigation launched after man screams homophobic slurs at queer couples on D.C. metro. The Metro Transit Police Department in Washington, D.C. is investigating after a man was accused of verbally berated a gay couple with their child on a public train.",8,investigation launch scream homophobic slur couple d.c. metro metro transit police department washington d.c. investigate accuse verbally berate couple child public train,1.8467124,12.289403
351,Travel Style Tips From ‘Queer Eye’ Star Tan France,351,"Travel Style Tips From ‘Queer Eye’ Star Tan France. The fashion maven shares plane outfit tips, the two travel destinations he visits on repeat and the trends he’s obsessed with right now.",3,travel style tips star france fashion maven share plane outfit travel destination visit repeat trend obsess right,-6.0441046,-15.026331
352,Kansas governor vetoes ban on gender-affirming care for minors,352,Kansas governor vetoes ban on gender-affirming care for minors. Democratic Gov. Laura Kelly's actions set up a series of confrontations with the Republican-supermajority Legislature over those issues.,6,kansas governor veto gender affirm care minor democratic gov. laura kelly action series confrontation republican supermajority legislature issue,0.5809636,3.2267423
353,'Lempicka' showcases a little-known queer artist's dazzling life,353,"'Lempicka' showcases a little-known queer artist's dazzling life. Once the toast of 1920s Paris, Tamara de Lempicka's story is now on Broadway. She was a modernist art deco artist who's better known in Europe than in the U.S.",3,lempicka showcase little know artist dazzle life toast 1920 paris tamara lempicka story broadway modernist deco artist know europe u.s.,-8.608618,-7.196363
354,Notorious B.I.G. producer and sexual health advocate Mister Cee dead at 57,354,"Notorious B.I.G. producer and sexual health advocate Mister Cee dead at 57. After being arrested for soliciting male sex workers, the legendary producer launched a “new sexual revolution” campaign where he encouraged people to use protection and not hide who they are.",4,notorious b.i.g. producer sexual health advocate mister dead arrest solicit male worker legendary producer launch sexual revolution campaign encourage protection hide,-14.4716015,4.890971
355,New “hate speech” law in Poland would punish people who “insult” LGBT ideology with 3 years in prison,355,New “hate speech” law in Poland would punish people who “insult” LGBT ideology with 3 years in prison. Poland’s new left-wing government has proposed legislation that would criminalize the “insulting” of LGBT ideology. Any person found guilty of committing “hate speech” against someone over “sexual orientation or gender identity” would face three years in pris…,8,hate speech poland punish insult ideology year prison poland left wing government propose legislation criminalize insulting ideology person find guilty commit hate speech sexual orientation gender identity face year pris,9.443318,-0.4228228
356,Women Athletes Are Changing The Culture Of Fan Engagement,356,"Women Athletes Are Changing The Culture Of Fan Engagement. The surge in social media usage has ushered in a new era of fandom, for which women athletes such as Angel Reese and  Caitlin Clark have been uniquely poised to thrive.",3,women athletes change culture engagement surge social medium usage usher fandom athlete angel reese caitlin clark uniquely poise thrive,-5.896896,-2.6084504
357,Mary & George's Julianne Moore on Mary's sexual fluidity and queer relationship,357,"Mary & George's Julianne Moore on Mary's sexual fluidity and queer relationship. Queen Elizabeth I was dubbed the “Virgin Queen,” but under her successor King James I, the court became a hotbed of sexual fluidity, as depicted in Mary & George on STARZ. The addicting Jacobean romp about one of James’s favorites, George Villiers, and his ca…",7,mary george julianne moore mary sexual fluidity relationship queen elizabeth virgin queen successor king james court hotbed sexual fluidity depict mary george starz addict jacobean romp james favorite george villiers,1.6421274,-13.7805805
